-1312.5  3.688121E-6
-1305  3.995973E-6
-1297.5  4.337356E-6
-1290  4.72123E-6
-1282.5  5.158383E-6
-1275  5.661151E-6
-1267.5  6.242958E-6
-1260  6.917718E-6
-1252.5  7.699128E-6
-1245  8.599908E-6
-1237.5  9.631064E-6
-1230  1.080126E-5
-1222.5  1.211637E-5
-1215  1.357937E-5
-1207.5  1.519054E-5
-1200  1.69482E-5
-1192.5  1.884989E-5
-1185  2.089411E-5
-1177.5  2.308258E-5
-1170  2.542293E-5
-1162.5  2.793179E-5
-1155  3.063805E-5
-1147.5  3.358605E-5
-1140  3.683853E-5
-1132.5  4.047905E-5
-1125  4.461343E-5
-1117.5  4.936998E-5
-1110  5.48983E-5
-1102.5  6.13662E-5
-1095  6.895479E-5
-1087.5  7.785161E-5
-1080  8.824193E-5
-1072.5  0.0001002985
-1065  0.00011417
-1057.5  0.00012997
-1050  0.0001477645
-1042.5  0.0001675632
-1035  0.0001893106
-1027.5  0.0002128823
-1020  0.0002380846
-1012.5  0.0002646586
-1005  0.00029229
-997.5  0.0003206239
-990  0.0003492837
-982.5  0.0003778945
-975  0.0004061083
-967.5  0.0004336305
-960  0.000460245
-952.5  0.0004858364
-945  0.0005104075
-937.5  0.0005340908
-930  0.0005571516
-922.5  0.0005799845
-915  0.0006031015
-907.5  0.0006271137
-900  0.0006527073
-892.5  0.0006806171
-885  0.0007115976
-877.5  0.0007463967
-870  0.0007857322
-862.5  0.0008302734
-855  0.0008806292
-847.5  0.0009373439
-840  0.001000899
-832.5  0.00107172
-825  0.001150194
-817.5  0.00123668
-810  0.001331527
-802.5  0.001435093
-795  0.001547752
-787.5  0.001669903
-780  0.001801973
-772.5  0.001944407
-765  0.002097661
-757.5  0.002262181
-750  0.002438381
-742.5  0.002626619
-735  0.002827168
-727.5  0.003040194
-720  0.003265733
-712.5  0.003503676
-705  0.003753762
-697.5  0.004015579
-690  0.004288573
-682.5  0.004572072
-675  0.004865312
-667.5  0.005167475
-660  0.005477729
-652.5  0.005795274
-645  0.006119381
-637.5  0.006449436
-630  0.006784972
-622.5  0.0071257
-615  0.007471529
-607.5  0.00782258
-600  0.008179201
-592.5  0.008541977
-585  0.008911736
-577.5  0.00928957
-570  0.009676853
-562.5  0.01007527
-555  0.01048686
-547.5  0.01091405
-540  0.01135968
-532.5  0.01182708
-525  0.01232004
-517.5  0.01284285
-510  0.01340024
-502.5  0.01399736
-495  0.01463965
-487.5  0.01533278
-480  0.01608246
-472.5  0.01689436
-465  0.01777398
-457.5  0.01872656
-450  0.01975712
-442.5  0.02087048
-435  0.02207152
-427.5  0.02336542
-420  0.02475813
-412.5  0.02625688
-405  0.02787086
-397.5  0.02961182
-390  0.03149485
-382.5  0.03353895
-375  0.03576756
-367.5  0.03820894
-360  0.04089622
-352.5  0.04386724
-345  0.04716401
-337.5  0.0508319
-330  0.05491844
-322.5  0.05947192
-315  0.06453981
-307.5  0.07016703
-300  0.07639437
-292.5  0.08325707
-285  0.09078376
-277.5  0.09899588
-270  0.1079078
-262.5  0.1175277
-255  0.127859
-247.5  0.1389029
-240  0.1506617
-232.5  0.1631419
-225  0.1763592
-217.5  0.1903422
-210  0.2051366
-202.5  0.2208089
-195  0.2374484
-187.5  0.2551688
-180  0.2741068
-172.5  0.2944196
-165  0.3162788
-157.5  0.3398625
-150  0.3653444
-142.5  0.3928808
-135  0.4225955
-127.5  0.4545631
-120  0.4887929
-112.5  0.5252124
-105  0.5636536
-97.5  0.603842
-90  0.6453901
-82.5  0.6877964
-75  0.7304505
-67.5  0.7726452
-60  0.8135956
-52.5  0.8524637
-45  0.8883893
-37.5  0.9205245
-30  0.9480696
-22.5  0.9703098
-15  0.9866491
-7.5  0.9966387
0  1
7.5  0.9966387
15  0.9866491
22.5  0.9703098
30  0.9480696
37.5  0.9205245
45  0.8883893
52.5  0.8524637
60  0.8135956
67.5  0.7726452
75  0.7304505
82.5  0.6877964
90  0.6453901
97.5  0.603842
105  0.5636536
112.5  0.5252124
120  0.4887929
127.5  0.4545631
135  0.4225955
142.5  0.3928808
150  0.3653444
157.5  0.3398625
165  0.3162788
172.5  0.2944196
180  0.2741068
187.5  0.2551688
195  0.2374484
202.5  0.2208089
210  0.2051366
217.5  0.1903422
225  0.1763592
232.5  0.1631419
240  0.1506617
247.5  0.1389029
255  0.127859
262.5  0.1175277
270  0.1079078
277.5  0.09899588
285  0.09078376
292.5  0.08325707
300  0.07639437
307.5  0.07016703
315  0.06453981
322.5  0.05947192
330  0.05491844
337.5  0.0508319
345  0.04716401
352.5  0.04386724
360  0.04089622
367.5  0.03820894
375  0.03576756
382.5  0.03353895
390  0.03149485
397.5  0.02961182
405  0.02787086
412.5  0.02625688
420  0.02475813
427.5  0.02336542
435  0.02207152
442.5  0.02087048
450  0.01975712
457.5  0.01872656
465  0.01777398
472.5  0.01689436
480  0.01608246
487.5  0.01533278
495  0.01463965
502.5  0.01399736
510  0.01340024
517.5  0.01284285
525  0.01232004
532.5  0.01182708
540  0.01135968
547.5  0.01091405
555  0.01048686
562.5  0.01007527
570  0.009676853
577.5  0.00928957
585  0.008911736
592.5  0.008541977
600  0.008179201
607.5  0.00782258
615  0.007471529
622.5  0.0071257
630  0.006784972
637.5  0.006449436
645  0.006119381
652.5  0.005795274
660  0.005477729
667.5  0.005167475
675  0.004865312
682.5  0.004572072
690  0.004288573
697.5  0.004015579
705  0.003753762
712.5  0.003503676
720  0.003265733
727.5  0.003040194
735  0.002827168
742.5  0.002626619
750  0.002438381
757.5  0.002262181
765  0.002097661
772.5  0.001944407
780  0.001801973
787.5  0.001669903
795  0.001547752
802.5  0.001435093
810  0.001331527
817.5  0.00123668
825  0.001150194
832.5  0.00107172
840  0.001000899
847.5  0.0009373439
855  0.0008806292
862.5  0.0008302734
870  0.0007857322
877.5  0.0007463967
885  0.0007115976
892.5  0.0006806171
900  0.0006527073
907.5  0.0006271137
915  0.0006031015
922.5  0.0005799845
930  0.0005571516
937.5  0.0005340908
945  0.0005104075
952.5  0.0004858364
960  0.000460245
967.5  0.0004336305
975  0.0004061083
982.5  0.0003778945
990  0.0003492837
997.5  0.0003206239
1005  0.00029229
1012.5  0.0002646586
1020  0.0002380846
1027.5  0.0002128823
1035  0.0001893106
1042.5  0.0001675632
1050  0.0001477645
1057.5  0.00012997
1065  0.00011417
1072.5  0.0001002985
1080  8.824193E-5
1087.5  7.785161E-5
1095  6.895479E-5
1102.5  6.13662E-5
1110  5.48983E-5
1117.5  4.936998E-5
1125  4.461343E-5
1132.5  4.047905E-5
1140  3.683853E-5
1147.5  3.358605E-5
1155  3.063805E-5
1162.5  2.793179E-5
1170  2.542293E-5
1177.5  2.308258E-5
1185  2.089411E-5
1192.5  1.884989E-5
1200  1.69482E-5
1207.5  1.519054E-5
1215  1.357937E-5
1222.5  1.211637E-5
1230  1.080126E-5
1237.5  9.631064E-6
1245  8.599908E-6
1252.5  7.699128E-6
1260  6.917718E-6
1267.5  6.242958E-6
1275  5.661151E-6
1282.5  5.158383E-6
1290  4.72123E-6
1297.5  4.337356E-6
1305  3.995973E-6
1312.5  3.688121E-6
1320  3.406786E-6
1327.5  3.146863E-6
1335  2.90497E-6
1342.5  2.679183E-6
1350  2.468686E-6
1357.5  2.273412E-6
1365  2.093683E-6
1372.5  1.929898E-6
1380  1.782273E-6
1387.5  1.650668E-6
1395  1.534487E-6
1402.5  1.432658E-6
1410  1.343679E-6
1417.5  1.265714E-6
1425  1.196731E-6
1432.5  1.134642E-6
1440  1.07745E-6
1447.5  1.023371E-6
1455  9.709322E-7
1462.5  9.190318E-7
1470  8.669578E-7
1477.5  8.143765E-7
1485  7.612889E-7
1492.5  7.079658E-7
1500  6.548704E-7
1507.5  6.025778E-7
1515  5.516991E-7
1522.5  5.028168E-7
1530  4.564343E-7
1537.5  4.129441E-7
1545  3.726109E-7
1552.5  3.355716E-7
1560  3.018451E-7
1567.5  2.713517E-7
1575  2.439364E-7
1582.5  2.193926E-7
1590  1.974849E-7
1597.5  1.779676E-7
1605  1.605987E-7
1612.5  1.451493E-7
1620  1.314083E-7
1627.5  1.19184E-7
1635  1.083031E-7
1642.5  9.860851E-8
1650  8.995671E-8
1657.5  8.221572E-8
1665  7.52637E-8
1672.5  6.898843E-8
1680  6.328767E-8
1687.5  5.807001E-8
1695  5.325595E-8
1702.5  4.877877E-8
1710  4.458507E-8
1717.5  4.063463E-8
1725  3.689965E-8
1732.5  3.336331E-8
1740  3.001787E-8
1747.5  2.686241E-8
1755  2.390049E-8
1762.5  2.113787E-8
1770  1.858052E-8
1777.5  1.623304E-8
1785  1.409748E-8
1792.5  1.217269E-8
1800  1.045407E-8
1807.5  8.933747E-9
1815  7.60095E-9
1822.5  6.442651E-9
1830  5.444243E-9
1837.5  4.590238E-9
1845  3.864908E-9
1852.5  3.252832E-9
1860  2.739317E-9
1867.5  2.310693E-9
1875  1.954499E-9
1882.5  1.659564E-9
1890  1.416017E-9
1897.5  1.215234E-9
1905  1.049766E-9
1912.5  9.132305E-10
1920  8.002105E-10
1927.5  7.0615E-10
1935  6.272548E-10
1942.5  5.604022E-10
1950  5.030565E-10
1957.5  4.531923E-10
1965  4.092221E-10
1972.5  3.699298E-10
1980  3.344087E-10
1987.5  3.020033E-10
1995  2.72257E-10
2002.5  2.448651E-10
2010  2.196334E-10
2017.5  1.964427E-10
2025  1.752204E-10
2032.5  1.559164E-10
2040  1.384863E-10
2047.5  1.228786E-10
2055  1.090264E-10
2062.5  9.684316E-11
2070  8.622168E-11
2077.5  7.703503E-11
2085  6.914001E-11
2092.5  6.238181E-11
2100  5.65996E-11
2107.5  5.163264E-11
2115  4.732635E-11
2122.5  4.353799E-11
2130  4.014143E-11
2137.5  3.703086E-11
2145  3.412304E-11
2152.5  3.135802E-11
2160  2.869831E-11
2167.5  2.612679E-11
2175  2.364329E-11
2182.5  2.126052E-11
2190  1.899953E-11
2197.5  1.688516E-11
2205  1.49418E-11
2212.5  1.318994E-11
2220  1.164345E-11
2227.5  1.030794E-11
2235  9.180176E-12
2242.5  8.24837E-12
2250  7.493337E-12
2257.5  6.89024E-12
2265  6.410725E-12
2272.5  6.025182E-12
2280  5.704925E-12
2287.5  5.424086E-12
2295  5.161063E-12
2302.5  4.899453E-12
2310  4.628409E-12
2317.5  4.342478E-12
2325  4.040969E-12
2332.5  3.726998E-12
2340  3.406323E-12
2347.5  3.086135E-12
2355  2.773925E-12
2362.5  2.476537E-12
2370  2.199479E-12
2377.5  1.946522E-12
2385  1.719577E-12
2392.5  1.518812E-12
2400  1.34296E-12
2407.5  1.18972E-12
2415  1.056208E-12
2422.5  9.393709E-13
2430  8.363325E-13
2437.5  7.44631E-13
2445  6.623472E-13
2452.5  5.881261E-13
2460  5.211147E-13
2467.5  4.608423E-13
2475  4.070744E-13
2482.5  3.596674E-13
2490  3.184462E-13
2497.5  2.831197E-13
2505  2.532388E-13
2512.5  2.281963E-13
2520  2.072605E-13
2527.5  1.896318E-13
2535  1.745088E-13
2542.5  1.611521E-13
2550  1.489371E-13
2557.5  1.373876E-13
2565  1.261904E-13
2572.5  1.151887E-13
2580  1.043607E-13
2587.5  9.378675E-14
2595  8.36111E-14
2602.5  7.400474E-14
2610  6.513256E-14
2617.5  5.712856E-14
2625  5.008013E-14
2632.5  4.402152E-14
2640  3.893524E-14
2647.5  3.475939E-14
2655  3.139887E-14
2662.5  2.873813E-14
2670  2.665354E-14
2677.5  2.502428E-14
2685  2.374048E-14
2692.5  2.270868E-14
2700  2.185438E-14
2707.5  2.112223E-14
2715  2.04744E-14
2722.5  1.988774E-14
2730  1.935037E-14
2737.5  1.885826E-14
2745  1.841217E-14
2752.5  1.801521E-14
2760  1.767111E-14
2767.5  1.73833E-14
2775  1.715447E-14
2782.5  1.698669E-14
2790  1.688173E-14
2797.5  1.68415E-14
2805  1.686842E-14
2812.5  1.696568E-14
2820  1.713726E-14
2827.5  1.738775E-14
2835  1.772195E-14
2842.5  1.814437E-14
2850  1.865842E-14
2857.5  1.926572E-14
2865  1.996512E-14
2872.5  2.075181E-14
2880  2.161642E-14
2887.5  2.254424E-14
2895  2.351473E-14
2902.5  2.45016E-14
2910  2.547346E-14
2917.5  2.639553E-14
2925  2.723214E-14
2932.5  2.795014E-14
2940  2.852282E-14
2947.5  2.893393E-14
2955  2.918098E-14
2962.5  2.92775E-14
2970  2.925356E-14
2977.5  2.915424E-14
2985  2.903634E-14
2992.5  2.896337E-14
3000  2.899975E-14
3007.5  2.920481E-14
3015  2.962746E-14
3022.5  3.03023E-14
3030  3.124756E-14
3037.5  3.246511E-14
3045  3.394237E-14
3052.5  3.565567E-14
3060  3.757459E-14
3067.5  3.966643E-14
3075  4.190041E-14
3082.5  4.425103E-14
3090  4.670045E-14
3097.5  4.923994E-14
3105  5.18705E-14
3112.5  5.4603E-14
3120  5.745813E-14
3127.5  6.04662E-14
3135  6.366676E-14
3142.5  6.710789E-14
3150  7.084475E-14
3157.5  7.493717E-14
3165  7.944588E-14
3172.5  8.442719E-14
3180  8.992625E-14
3187.5  9.596882E-14
3195  1.025524E-13
3202.5  1.096373E-13
3210  1.171402E-13
3217.5  1.249302E-13
3225  1.328317E-13
3232.5  1.406329E-13
3240  1.481025E-13
3247.5  1.550122E-13
3255  1.611629E-13
3262.5  1.664111E-13
3270  1.706916E-13
3277.5  1.740327E-13
3285  1.765608E-13
3292.5  1.784947E-13
3300  1.801293E-13
3307.5  1.818117E-13
3315  1.839122E-13
3322.5  1.867934E-13
3330  1.907819E-13
3337.5  1.961419E-13
3345  2.030551E-13
3352.5  2.116054E-13
3360  2.217688E-13
3367.5  2.334102E-13
3375  2.462875E-13
3382.5  2.600667E-13
3390  2.743488E-13
3397.5  2.887127E-13
3405  3.027693E-13
3412.5  3.162236E-13
3420  3.289361E-13
3427.5  3.409729E-13
3435  3.526376E-13
3442.5  3.64478E-13
3450  3.772669E-13
3457.5  3.919607E-13
3465  4.096405E-13
3472.5  4.314447E-13
3480  4.584999E-13
3487.5  4.918603E-13
3495  5.32457E-13
3502.5  5.810629E-13
3510  6.382687E-13
3517.5  7.044627E-13
3525  7.798088E-13
3532.5  8.642131E-13
3540  9.572832E-13
3547.5  1.05829E-12
3555  1.166156E-12
3562.5  1.279496E-12
3570  1.396747E-12
3577.5  1.516384E-12
3585  1.63724E-12
3592.5  1.758882E-12
3600  1.882011E-12
3607.5  2.008828E-12
3615  2.143336E-12
3622.5  2.291534E-12
3630  2.461522E-12
3637.5  2.663485E-12
3645  2.909561E-12
3652.5  3.213559E-12
3660  3.590455E-12
3667.5  4.055617E-12
3675  4.623715E-12
3682.5  5.307325E-12
3690  6.115341E-12
3697.5  7.051358E-12
3705  8.112276E-12
3712.5  9.287407E-12
3720  1.05583E-11
3727.5  1.189946E-11
3735  1.328001E-11
3742.5  1.466612E-11
3750  1.602407E-11
3757.5  1.732335E-11
3765  1.853952E-11
3772.5  1.965633E-11
3780  2.066659E-11
3787.5  2.157181E-11
3795  2.238044E-11
3802.5  2.310505E-11
3810  2.375877E-11
3817.5  2.435155E-11
3825  2.488683E-11
3832.5  2.535893E-11
